"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Canada",218,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707,1159,69,88,151,19,28,213,2,9,21,5,379,0.1,20,147,2006,857,177,378,377,261,353,115
"Canada",218,"Herring oil","fish_oil",5314,4124,3679,6274,4724,4196,2329,4196,3198,3791,3025,4134,0,0,0,0,0,4188,2405,2919,4873,3071,2891,1904,2570,1608,1959,2035,2560,1092,1263,2152,2313,691,587,625
"Canada",218,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Canada",218,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,10,3,7,1,7,1,4,9,9,9,4,5,1,16,25,16,22,2,1,2,0.1
"Canada",218,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.26698501128,806.877792939726,768.717241577811,983.273406462526,1300,700,900,500,780,980,1100,750,1000,1200,1300,1450,1700,1700,2100,2150,2220,2200
"Canada",218,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098,716,245,1042,1057,1795,602,419,672,2220,2893,4131,2087,1568,2394,716,147,194,390,194,382,1235
"Canada",218,"Z_TOTAL","fish_oil",10102,16025,9386,11440,8562,9047,5947,7430,6228,6208,5244,6941,7054,6116,7819,7016,9722,6340,3636,4488,5657,4572.1,4470,2899,4534,4283.1,4701,6442,10392,6105,6405,7195,7050,2453,4647,7326
"Canada",218,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,10,3,7,1,7,1,4,9,9,9,4,5,1,16,25,16,22,2,1,2,0.1
"Canada",218,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.26698501128,806.877792939726,768.717241577811,983.273406462526,1300.1,700,900,500.1,783,981,1102,825,1003,1207,1308,1464,1731,1715,2105,2152,2223,2210
"Canada",218,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Chile",224,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107,2226,2297,2439,1548,2298,2893,2872,2400,2413,2477,2676,2304,2185,1995,1985,2170,2056
"Chile",224,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,409,340,242,477,307,280,502,260,113,47,8,59,0,0,0,0,0
"Chile",224,"Fish body oils, nei","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51825,71165,165714,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988
"Chile",224,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,16,36,41,42
"Chile",224,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,242,906,842,23,0,0,0,0,21,0,0,0,0,0.1,0,0,0,0,0,0
"Chile",224,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
"Chile",224,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,64752,36847,39078,45419,43340,40261,35175,38508,36097,45577,44671,46997,41498,51953,55622,56194,65173,67770
"Chile",224,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,409,340,242,477,307,280,502,260,113,47,8,59,0,0,0,0,0
"Chile",224,"Z_TOTAL","fish_oil",20234,26017,55897,51787,87880,71604,89232,18575,94748,135026,114022,91592,75469,141858,83919,108738,51825,71165,165714,150582,127189,32354,4465,64546,16146,6302,22843,18591,28149,42193,61843,71490,80492,80417,49914,60988
"Chile",224,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
"Chile",224,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34426,27118,25977,23096,66859,39073,41375,47858,44888,42559,38068,41380,38497,47990,47148,49673,43802,54138,57617,58179,67343,69826
"Chile",224,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,16,36,41,42
"Chile",224,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,242,906,842,23,0,0,0,0,21,0,0,0,0,0.1,0,0,0,0,0,0
"China",209,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.1,895,685,711.1,731,970,1066,1353,1752,2178,2704.1,3759.1,4493,4669,4009.1,3478.1,3980.1,3715
"China",209,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1956,3484,1748,3094,1429.1,1620,707.1,1884,2309,2228,3220,4937,5795,7679,6919,14625,17705,10958
"China",209,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,0,0.1,0.1,0,0,45,15,1,15.1,1,37,2127,739,227,391,313,162,222,824,3479,3986,5268.1,4554,8699,22666
"China",209,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,44,13,170,216,97,120,169,172,145,174,113,37,28,46,84.1,160.1,43,49.1,67.1,92,301,386
"China",209,"Laver, dry","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872,2278,2771,1990,2504,3399,3881
"China",209,"Laver, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189,1451,2063,1938,2400,3407,3922,17,0.1,0,0,0,0,0
"China",209,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,26,1,27,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"China",209,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,0,471,0,1029.1,460,414,405,607,412,0,0,0,0,0.1,0,0,0.1,0.1,0.1,530,571
"China",209,"Ornamental saltwater fish","ornamentals",NA,NA,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.531724605089948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China",209,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10833,13861,12782,13600,12810,14739,17812,15260,13471,15628,16301,14852,16533,12861,12902,10019
"China",209,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,237,139,130,65,0,0,0,0,0,0,0,18,2,0,8
"China",209,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,35575,37436,31124,36911.1,5730,6690,5842,4319,4692,4663,4287,3087,3586,2880.1,3086.1,3090,3678,4726
"China",209,"Undaria pinnafitida (brown algae)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29149,36278,31670,36563,38786,27425,36906,27510,24940,21207,14098,11898,13074,17634
"China",209,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1956,3484,1748,3094,1429.1,1620,707.1,1884,2309,2228,3220,4937,5795,7679,6919,14625,17705,10958
"China",209,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,1,0,1,0,2,5,2.1,3.1,44,13,215,231,98,135.1,170,209,2272,913,340,428,341,208,306.1,984.1,3522,4035.1,5335.2,4646,9000,23052
"China",209,"Z_TOTAL","ornamentals",NA,NA,0.1,0,0.1,0.1,0.1,1.1,3,0,0,0.1,1.1,0.1,0,0.1,471,0,1029.1,460,414,405.53172460509,607,412,0,0,0,0,0.1,0,0,0.1,0.1,0.1,530,571
"China",209,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,36162.1,38331,42817,51720.2,49720,59119,53516,58912,65442,52933,61290.1,52873.1,51598.1,46379.1,39734.2,33833.1,37033.1,39983
"China",209,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,26,1,27,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,0.1,1,0.1,12,3,9,0.1,0.1,0,0.1,0,0
"Colombia",132,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,2,0.1,3,19,32,0.1,0.1,0.1,0,0.1,1,2,6,20,31,128,188,1
"Colombia",132,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,3,0.1,1,4,3,2,3,4,1,0.1,0.1,0.1,2,2
"Colombia",132,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,72,6,13,22
"Colombia",132,"Ornamental fish nei","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559
"Colombia",132,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0.1,0.1,0
"Colombia",132,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,0.1,1,0.1,12,3,9,0.1,0.1,0,0.1,0,0
"Colombia",132,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,13,2,1.1,3.1,19.1,35,0.2,1.1,4.1,3,2.1,4,6,7,20.1,31.1,128.1,190,3
"Colombia",132,"Z_TOTAL","ornamentals",164,217,346,270,217,205,146,94,80,253,389,244,277,266,222,1034,139,174,127,135,161,120,125,170,141,121,166,166,213,239,294,542,321,452,368,559
"Colombia",132,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0,0,0.1,0.1,0
"Colombia",132,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,72,6,13,22
"Cook Islands",153,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,56,0.1,73,32,20,0,0
"Cook Islands",153,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,11.8029679555436,11.4297864596749,0.1,14,8,14,6,12,19,9,5,3,0.1,11,7,0.1,0.1
"Cook Islands",153,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,16,11.8029679555436,11.4297864596749,0.1,14,8,14,6,12,19,9,5,3,0.1,11,7,0.1,0.1
"Cook Islands",153,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,56,0.1,73,32,20,0,0
"Costa Rica",130,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,116
"Costa Rica",130,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,22,0,1,0.1,0,2,3,0.1,1,0.1,0,0,0,0,0,149
"Costa Rica",130,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,9,0,7,28,66,81,0.1,97,87,77,104,87,83,90,100,93,95,97,101,114,85,75,69,73,72,24,11,12
"Costa Rica",130,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4929.23293254687,8252.3075616323,0,0,0.1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.1
"Costa Rica",130,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0.2,22,0,1,0.1,0.1,2,3,0.1,1,0.1,0,0,0,0,1,265
"Costa Rica",130,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,9,0,7,28,66,81,0.1,97,87,77,104,87,83,90,100,93,95,97,101,114,85,75,69,73,72,24,11,12
"Costa Rica",130,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4929.23293254687,8252.3075616323,0,0,0.1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.1
"Croatia",187,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,2,0,0.1,1,0,0.1,0.1,0.1,1,0.1,0.1,0.1
"Croatia",187,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",187,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0.1,28,27,1,0.1,15,0.1,11,0.1,9,4,4,3
"Croatia",187,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,2,0.1,0.1,1,0.1
"Croatia",187,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,1,1,3,1,1,1,1,1,1,1
"Croatia",187,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,7,6,0,0,0,0,0,0,0,0
"Croatia",187,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,2,1,2,1
"Croatia",187,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,7,5,5,7,0,0,0,0,3,2,4,5,5,5,6,4
"Croatia",187,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,3,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Croatia",187,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",187,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,115,46,16,14,16,43,0.1,28,27,1,0.2,15.1,0.2,12,2.1,9.1,4.1,5,3.1
"Croatia",187,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.1,4.1,0,3,3,1,1.1,1.1,0.1,0.2,0.2,0.2,1.1,0.2,0.2,0.2
"Croatia",187,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,1,1,3,1,1,1,1,1,1,1
"Croatia",187,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,7,5,5,7,8,5,7,6,6,7,7,8,7,6,8,5
"Cuba",112,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,0.1,2,0.1,0,0,0,0,0,0,0,0
"Cuba",112,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,16,14,14,14,12,19,20,10,11,9,6
"Cuba",112,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,8,5,3,3,1,1,0,0,3,1,0
"Cuba",112,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,16,14,14,14,12,19,20,10,11,9,6
"Cuba",112,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,8,5,3,3,1,1,0,0,3,1,0
"Cuba",112,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,0.1,2,0.1,0,0,0,0,0,0,0,0
"Cyprus",81,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0.1,0.1,3,5,1,1,0.1,2,0.1,0,0,0,0,0,0,0
"Cyprus",81,"Natural sponges raw","sponges",NA,NA,NA,1,3,1,0,1,0.1,0.1,0,1,0.1,0.1,0,0,0,0,0.1,0.1,0,0,15,3,9,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Z_TOTAL","sponges",NA,NA,NA,1,3,1,0,1,0.1,0.1,0,1,0.1,0.1,0,0,0,0,11.1,1.1,0.1,0.1,18,8,10,1,0.1,2,0.1,0,0,0,0,0,0,0
"Democratic Republic of the Congo",199,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.325406520782579,0.356897976706193,0.251915219077233,0.348394395740165,0.148529565831794,0.363286394240291,0.423372447289204,0.37427912949606,0.44606297227805,0.489252217934741,0.542839498909714,0.541837094463666,0.61102142841608,1,0.61031637393878
"Democratic Republic of the Congo",199,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.325406520782579,0.356897976706193,0.251915219077233,0.348394395740165,0.148529565831794,0.363286394240291,0.423372447289204,0.37427912949606,0.44606297227805,0.489252217934741,0.542839498909714,0.541837094463666,0.61102142841608,1,0.61031637393878
"Denmark",175,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,12,7,7,8,25,23,18,0,0,0,0,8,43,108,115,48,53,27,6,27,27,53,46,27,26,9,4,3,7
"Denmark",175,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,103040,87821,69734,68214,64151,61059,62437,39407,47696,26453,38681,78113,94154,74751,96045,140297,107676,103938,75589,94206,113512,95688,81046,100875,112268,104273,119371,127241,119797,169207,159507,168256
"Denmark",175,"Fish liver oils, nei","fish_oil",1,1,0.1,231,1797,1022,91,20,4,2,4,238,210,404,374,277,98,96,1085,291,275,159,216,83,182,104,763,1606,423,216,430,327,354,79,21,118
"Denmark",175,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,22,0.1,0,0,0,0,3,0,4,0.1,0,0
"Denmark",175,"Herring oil","fish_oil",85651,74461,66077,64431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",175,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31327,23669,30405,41614,20867,4755,9773,20611,25544,23564,4572,2900,1327,1109,1838,1614,1652,1681
"Denmark",175,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10,1,4,0.1,0.1
"Denmark",175,"Natural sponges raw","sponges",0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,0,0,0,2,53,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,24,0,0,21
"Denmark",175,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,8,41,13,4,4,156,0.1,0.1,10,3,1,4,1,1,0,0,1,0.1,0.1,0,0,0
"Denmark",175,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0.1,20,13,66,55,70,120,323,26,88,200,582,194,180,199,267,376,477
"Denmark",175,"Shells nei","shells",35605,37853,37594,33754,31090,33843,32995,29742,29069,33381,35183,38048,35621,38478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",175,"Z_TOTAL","fish_oil",85652,74462,66077.1,64662,104837,88843,69825,68234,64155,61061,62441,39645,47906,26857,39055,78390,94252,74847,97130,140588,107951,104097,75807,94296,113716,95792.1,81809,102481,112691,104489,119804,127568,120155,169286.1,159528,168374
"Denmark",175,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,8,41,13,4,4,156,0.1,0.1,10,3,1,4,1,1,0,0,1,0.1,0.1,0,0,0
"Denmark",175,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,12,7,7,8,25,25,20,0,0,0,0,8.1,63,121,181,103,123,147,329,53,115,253,628,221,206,208,271,379,484
"Denmark",175,"Z_TOTAL","shells",35605,37853,37594,33754,31090,33843,32995,29742,29069,33381,35183,38048,35621,38478,0,0,0,0,31327,23669,30405,41614,20867,4755,9773,20611,25544,23564,4572,2900,1327,1109,1838,1614,1652,1681
"Denmark",175,"Z_TOTAL","sponges",0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0,0,0,0,0,2.1,53.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,10,25,4,0.1,21.1
"Dominica",123,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2,2,1,0.1,0,0,0,0,0
"Dominica",123,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,4,0.1,0.1,0.1,0,0,0,0,0,0
"Dominica",123,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,4,0.1,0.1,0.1,0,0,0,0,0,0
"Dominica",123,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2,2,1,0.1,0,0,0,0,0
"Dominican Republic",115,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.1,19,2,0,0.1,21,0.1,15,37,0.1,0.1,0,3,10
"Dominican Republic",115,"Fish body oils, nei","fish_oil",0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.1,1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0.1
